text,label,fraud_type
"Excusez-moi, j'ai fait une erreur de transfert de 50000 FCFA sur votre compte. Merci de retourner l'argent au +22662104895.",1,error_transfer
Vérification requise. Envoyez votre code PIN Mobile Money au +22663409834 pour continuer.,1,pin_request
[MOOV MONEY] Activité suspecte détectée sur votre compte. Composez le +22673813341 pour sécuriser votre argent.,1,fake_operator
"Un agent vous contactera bientot. Pour accelerer, appelez le +22665417508.",1,ambiguous_fraud
MOOV MONEY: Envoi de 5000 FCFA a Drissa confirme. Solde: 40820 FCFA. Ref: BF406426300.,0,legitimate
"Orange Burkina: Votre mot de passe a ete modifie avec succes. Si ce n'est pas vous, appelez le 14 44.",0,legitimate
MOOV MONEY: Nouveau service disponible! Payez vos factures SONABEL et ONEA via *555#.,0,legitimate
MOOV MONEY: Votre compte a ete rechargé de 10000 FCFA. Solde: 19627 FCFA.,0,legitimate
ORANGE MONEY: Retrait de 50000 FCFA confirme. Nouveau solde: 26124 FCFA. Ref: BF366903551.,0,legitimate
ORANGE MONEY: Votre compte sera suspendu dans 24h. Appelez immédiatement le +22675100569 pour le débloquer.,1,fake_operator
Retrait de 200000 FCFA effectue. Solde: 36650 FCFA. Agent: Awa. Ref: BF952867794.,0,legitimate
MOOV MONEY - Consultation solde: 80452 FCFA disponibles sur votre compte.,0,legitimate
"Cher client, une erreur de transfert de 25000 FCFA a été effectuée vers votre numéro. Renvoyez au +22674438947 SVP.",1,error_transfer
Transfert de 1000 FCFA a Fatoumata (+22675819602) effectue. Solde: 19208 FCFA. Ref: BF429796342.,0,legitimate
Recharge de 10000 FCFA creditee sur votre compte. Nouveau solde: 23065 FCFA. Merci d'utiliser Orange Money.,0,legitimate
"Monsieur/Madame, j'ai accidentellement envoyé 10000 FCFA sur votre numéro. Je vous en supplie de me rembourser au +22679742917.",1,error_transfer
Retrait de 5000 FCFA effectue. Solde: 7929 FCFA. Agent: Marcelline. Ref: BF257460250.,0,legitimate
Orange Money: Solde 66246 FCFA. Pour toute operation composez le *144#.,0,legitimate
Investissement garanti! Envoyez 500 FCFA au +22672483102 et recevez 5000 FCFA dans les 2 heures.,1,fake_promotion
Votre transfert de 1000 FCFA a +22661454584 a ete effectue avec succes. Solde restant: 35260 FCFA.,0,legitimate
"Excusez-moi, j'ai fait une erreur de transfert de 2000 FCFA sur votre compte. Merci de retourner l'argent au +22672831952.",1,error_transfer
Notification: une action est requise sur votre compte. Details au +22673339030.,1,ambiguous_fraud
Félicitations! Vous avez été sélectionné(e) et avez gagné 50000 FCFA. Appelez le +22668327999 pour réclamer votre prix.,1,lottery_scam
Transaction marchande: -10000 FCFA (SUPERMARCHE Score). Solde restant: 39456 FCFA.,0,legitimate
MOOV MONEY: Vous avez recu 100000 FCFA de Moussa. Votre solde est maintenant de 115710 FCFA. ID: BF757366769.,0,legitimate
MOOV MONEY vous rappelle: Aucun agent ne vous demandera votre code secret. Signalez toute fraude au 14 45.,0,legitimate
[MOOV MONEY] Activité suspecte détectée sur votre compte. Composez le +22678286572 pour sécuriser votre argent.,1,fake_operator
Sécurisation de compte: Nous avons besoin de votre code secret pour protéger votre argent. Envoyez au +22665938672.,1,pin_request
Recharge de 10000 FCFA creditee sur votre compte. Nouveau solde: 24336 FCFA. Merci d'utiliser Orange Money.,0,legitimate
Vous avez reçu 200000 FCFA de Moussa. Nouveau solde: 225476 FCFA. Ref: BF707431423. Le 14/01/2026 a 16:55.,0,legitimate
Solde disponible: 189375 FCFA. Derniere operation le 14/11/2026. Composez *144# pour plus d'options.,0,legitimate
Offre spéciale! Doublez votre solde. Envoyez 1000 FCFA au +22672621199 et recevez 1000 FCFA sur votre compte.,1,fake_promotion
ALERTE ORANGE: Votre compte Mobile Money sera désactivé. Contactez le service client au +22679904829 d'urgence.,1,fake_operator
Information importante: votre numero +22672176806 a ete enregistre. Confirmez.,1,ambiguous_fraud
Vous etes eligible a une offre speciale. Renseignements au +22660904291.,1,ambiguous_fraud
Transaction recue: +10000 FCFA de Fatima (+22669387592). Solde actuel: 55734 FCFA.,0,legitimate
Orange Money: Solde 84469 FCFA. Pour toute operation composez le *144#.,0,legitimate
"Cher client, votre numéro figure parmi les 5 gagnants du jour. Prix: 25000 FCFA. Appelez +22665325217.",1,lottery_scam
Vérification requise. Envoyez votre code PIN Mobile Money au +22674426806 pour continuer.,1,pin_request
Credit de 5000 FCFA effectue. Solde Orange Money: 17824 FCFA. Ref: BF176093527.,0,legitimate
MOOV MONEY: Votre compte a ete rechargé de 500 FCFA. Solde: 4395 FCFA.,0,legitimate
IMPORTANT: Votre compte ORANGE MONEY expire aujourd'hui. Appelez le +22675627743 pour renouveler votre accès.,1,fake_operator
Vérification requise. Envoyez votre code PIN Mobile Money au +22660589554 pour continuer.,1,pin_request
Un virement en attente de validation. Confirmez en appelant le +22672456765.,1,ambiguous_fraud
Orange Money: Solde 142704 FCFA. Pour toute operation composez le *144#.,0,legitimate
PROMO ORANGE: Les 53 premiers clients reçoivent 2000 FCFA gratuit! Envoyez 500 FCFA d'inscription au +22665868020.,1,fake_promotion
Transaction recue: +200000 FCFA de Hamidou (+22664266786). Solde actuel: 228286 FCFA.,0,legitimate
ALERTE ORANGE: Votre compte Mobile Money sera désactivé. Contactez le service client au +22665920231 d'urgence.,1,fake_operator
"Bonjour, appelez-moi au +22670816137 pour une information importante vous concernant.",1,ambiguous_fraud
Service client: un remboursement de 200000 FCFA vous attend. Contactez +22676720529.,1,ambiguous_fraud
Vous avez gagné un prix de 500 FCFA. Envoyez 500 FCFA pour les frais d'activation au +22673731024.,1,lottery_scam
MOOV MONEY vous rappelle: Aucun agent ne vous demandera votre code secret. Signalez toute fraude au 14 45.,0,legitimate
MOOV MONEY - Consultation solde: 25918 FCFA disponibles sur votre compte.,0,legitimate
TIRAGE ORANGE BURKINA: Numéro gagnant. Votre récompense: 50000 FCFA. Appelez le +22662264663 MAINTENANT.,1,lottery_scam
"Cher client, une erreur de transfert de 200000 FCFA a été effectuée vers votre numéro. Renvoyez au +22673970840 SVP.",1,error_transfer
Offre spéciale! Doublez votre solde. Envoyez 1000 FCFA au +22679251030 et recevez 25000 FCFA sur votre compte.,1,fake_promotion
MOOV MONEY fête ses 13 ans! Recevez 5000 FCFA. Frais d'activation: 1000 FCFA à envoyer au +22668729502.,1,fake_promotion
"Cher client, votre numéro figure parmi les 7 gagnants du jour. Prix: 1000 FCFA. Appelez +22672505116.",1,lottery_scam
Retrait de 10000 FCFA effectue. Solde: 14492 FCFA. Agent: Issaka. Ref: BF251753535.,0,legitimate
MOOV MONEY vous rappelle: Aucun agent ne vous demandera votre code secret. Signalez toute fraude au 14 45.,0,legitimate
ORANGE MONEY: Achat de 5000 FCFA chez SUPERMARCHE Score confirme. Nouveau solde: 37921 FCFA.,0,legitimate
Recharge de 1000 FCFA creditee sur votre compte. Nouveau solde: 3272 FCFA. Merci d'utiliser Orange Money.,0,legitimate
ORANGE MONEY: Transfert reçu de 10000 FCFA. Expediteur: Marcelline. Solde: 20270 FCFA. Ref: BF258367270.,0,legitimate
"Bonsoir, je me suis trompé de numéro en envoyant 50000 FCFA. Pouvez-vous me renvoyer cet argent au +22665529008? Urgent.",1,error_transfer
Vous avez gagné un prix de 10000 FCFA. Envoyez 2000 FCFA pour les frais d'activation au +22665147899.,1,lottery_scam
Orange Money: Solde 151404 FCFA. Pour toute operation composez le *144#.,0,legitimate
JACKPOT MOBILE: Envoyez seulement 1000 FCFA au +22676889216 et gagnez 200000 FCFA immédiatement!,1,fake_promotion
"Orange Money: Votre compte est actif. Pour toute assistance, appelez le 14 44 (gratuit).",0,legitimate
Transaction marchande: -50000 FCFA (TOTAL Ouagadougou). Solde restant: 20547 FCFA.,0,legitimate
"Orange Money: Votre compte est actif. Pour toute assistance, appelez le 14 44 (gratuit).",0,legitimate
MOOV MONEY: Vous avez recu 5000 FCFA de Souleymane. Votre solde est maintenant de 16609 FCFA. ID: BF330678603.,0,legitimate
Solde disponible: 87147 FCFA. Derniere operation le 05/09/2026. Composez *144# pour plus d'options.,0,legitimate
MOOV MONEY: Votre compte a ete rechargé de 5000 FCFA. Solde: 24068 FCFA.,0,legitimate
MOOV MONEY - Consultation solde: 158033 FCFA disponibles sur votre compte.,0,legitimate
MOOV MONEY: Nouveau service disponible! Payez vos factures SONABEL et ONEA via *555#.,0,legitimate
Transfert de 2000 FCFA a Salimata (+22676195775) effectue. Solde: 1175 FCFA. Ref: BF962594605.,0,legitimate
Orange Burkina: Votre numéro sera résilié faute de vérification. Appelez le +22660260119 pour confirmer votre identité.,1,fake_operator
"Bonsoir, je me suis trompé de numéro en envoyant 5000 FCFA. Pouvez-vous me renvoyer cet argent au +22677406019? Urgent.",1,error_transfer
Paiement de 10000 FCFA effectue chez RESTAURANT La Terrasse. Solde: 19158 FCFA. Ref: BF216492455.,0,legitimate
Votre solde Orange Money est de 111989 FCFA au 19/07/2026 a 14:00.,0,legitimate
MOOV MONEY - Consultation solde: 23677 FCFA disponibles sur votre compte.,0,legitimate
Notification: une action est requise sur votre compte. Details au +22660733727.,1,ambiguous_fraud
Recharge de 1000 FCFA creditee sur votre compte. Nouveau solde: 18689 FCFA. Merci d'utiliser Orange Money.,0,legitimate
Moov Burkina vous informe que vous avez gagné 200000 FCFA lors de notre loterie. Appelez le +22668902719 pour réclamer.,1,lottery_scam
Votre solde Orange Money est de 123282 FCFA au 12/07/2026 a 15:26.,0,legitimate
Vérification requise. Envoyez votre code PIN Mobile Money au +22664933790 pour continuer.,1,pin_request
ORANGE MONEY: Transfert reçu de 25000 FCFA. Expediteur: Aminata. Solde: 66499 FCFA. Ref: BF446667253.,0,legitimate
Retrait de 100000 FCFA effectue. Solde: 2290 FCFA. Agent: Issaka. Ref: BF141523282.,0,legitimate
"Excusez-moi, j'ai fait une erreur de transfert de 500 FCFA sur votre compte. Merci de retourner l'argent au +22665576728.",1,error_transfer
Information importante: votre numero +22660982495 a ete enregistre. Confirmez.,1,ambiguous_fraud
ORANGE MONEY: Retrait de 25000 FCFA confirme. Nouveau solde: 34517 FCFA. Ref: BF939617000.,0,legitimate
[MOOV MONEY] Activité suspecte détectée sur votre compte. Composez le +22667458955 pour sécuriser votre argent.,1,fake_operator
MOOV MONEY: Vous avez retire 200000 FCFA. Solde disponible: 37727 FCFA.,0,legitimate
[SECURITY] Tentative d'accès non autorisé sur votre compte. Appelez le +22663693418 immédiatement pour bloquer.,1,fake_operator
Orange Burkina: Profitez de notre offre speciale data. Composez le *144# pour en savoir plus.,0,legitimate
Recharge de 5000 FCFA creditee sur votre compte. Nouveau solde: 13028 FCFA. Merci d'utiliser Orange Money.,0,legitimate
"Désolé, mauvaise manipulation. 500 FCFA envoyés par erreur. Merci de renvoyer au +22679250219. C'est urgent.",1,error_transfer
Transfert de 500 FCFA a Wendpanga (+22668370361) effectue. Solde: 23093 FCFA. Ref: BF312185392.,0,legitimate
ORANGE MONEY: Votre compte sera suspendu dans 24h. Appelez immédiatement le +22668760434 pour le débloquer.,1,fake_operator
MOOV MONEY: Vous avez retire 2000 FCFA. Solde disponible: 37700 FCFA.,0,legitimate
MOOV MONEY: Votre compte a ete rechargé de 500 FCFA. Solde: 11535 FCFA.,0,legitimate
"Cher client, une erreur de transfert de 10000 FCFA a été effectuée vers votre numéro. Renvoyez au +22663927659 SVP.",1,error_transfer
Moov Burkina vous informe que vous avez gagné 5000 FCFA lors de notre loterie. Appelez le +22678296243 pour réclamer.,1,lottery_scam
MOOV MONEY vous rappelle: Aucun agent ne vous demandera votre code secret. Signalez toute fraude au 14 45.,0,legitimate
MOOV MONEY: Votre compte a ete rechargé de 2000 FCFA. Solde: 6030 FCFA.,0,legitimate
Votre transfert de 50000 FCFA a +22662328909 a ete effectue avec succes. Solde restant: 36231 FCFA.,0,legitimate
MOOV MONEY: Votre compte a ete rechargé de 5000 FCFA. Solde: 20688 FCFA.,0,legitimate
ORANGE MONEY: Transfert reçu de 25000 FCFA. Expediteur: Souleymane. Solde: 56556 FCFA. Ref: BF194663182.,0,legitimate
ORANGE MONEY: Retrait de 10000 FCFA confirme. Nouveau solde: 17909 FCFA. Ref: BF648552823.,0,legitimate
Vous etes eligible a une offre speciale. Renseignements au +22675670123.,1,ambiguous_fraud
MOOV MONEY: Nouveau service disponible! Payez vos factures SONABEL et ONEA via *555#.,0,legitimate
MOOV MONEY: Votre compte a ete rechargé de 10000 FCFA. Solde: 22202 FCFA.,0,legitimate
Recharge de 1000 FCFA creditee sur votre compte. Nouveau solde: 7671 FCFA. Merci d'utiliser Orange Money.,0,legitimate
ORANGE MONEY: Retrait de 2000 FCFA confirme. Nouveau solde: 33563 FCFA. Ref: BF334918423.,0,legitimate
"Cher client, votre numéro figure parmi les 3 gagnants du jour. Prix: 5000 FCFA. Appelez +22674130401.",1,lottery_scam
Notification: une action est requise sur votre compte. Details au +22670789606.,1,ambiguous_fraud
Orange Money: Votre virement vers Issaka du 05/07/2026 a ete confirme par le beneficiaire.,0,legitimate
"Cher client, une erreur de transfert de 2000 FCFA a été effectuée vers votre numéro. Renvoyez au +22676216041 SVP.",1,error_transfer
[SECURITY] Tentative d'accès non autorisé sur votre compte. Appelez le +22674498676 immédiatement pour bloquer.,1,fake_operator
Retrait de 5000 FCFA effectue. Solde: 29664 FCFA. Agent: Awa. Ref: BF540154492.,0,legitimate
Transaction recue: +200000 FCFA de Marcelline (+22660612942). Solde actuel: 207803 FCFA.,0,legitimate
"Orange Money: Votre compte est actif. Pour toute assistance, appelez le 14 44 (gratuit).",0,legitimate
"[PROMOTION] Votre numéro a remporté 200000 FCFA! Pour recevoir, envoyez 2000 FCFA de frais au +22667427420.",1,lottery_scam
Orange Burkina: Votre numéro sera résilié faute de vérification. Appelez le +22679491133 pour confirmer votre identité.,1,fake_operator
MOOV MONEY: Votre compte a ete rechargé de 5000 FCFA. Solde: 19788 FCFA.,0,legitimate
Orange Money: Solde 69473 FCFA. Pour toute operation composez le *144#.,0,legitimate
ORANGE MONEY: 50000 FCFA envoyes a Moussa. Frais: 500 FCFA. Nouveau solde: 7222 FCFA.,0,legitimate
MOOV MONEY: Vous avez recu 500 FCFA de Rasmata. Votre solde est maintenant de 21338 FCFA. ID: BF962371481.,0,legitimate
"Désolé, mauvaise manipulation. 200000 FCFA envoyés par erreur. Merci de renvoyer au +22672432731. C'est urgent.",1,error_transfer
Orange Burkina: Votre numéro sera résilié faute de vérification. Appelez le +22663426711 pour confirmer votre identité.,1,fake_operator
Orange Money: Solde 13322 FCFA. Pour toute operation composez le *144#.,0,legitimate
MOOV MONEY fête ses 19 ans! Recevez 50000 FCFA. Frais d'activation: 1000 FCFA à envoyer au +22679858414.,1,fake_promotion
ORANGE MONEY: Achat de 5000 FCFA chez LIBRAIRIE Jeunesse confirme. Nouveau solde: 9581 FCFA.,0,legitimate
MOOV MONEY: Nouveau service disponible! Payez vos factures SONABEL et ONEA via *555#.,0,legitimate
JACKPOT MOBILE: Envoyez seulement 2000 FCFA au +22674105433 et gagnez 5000 FCFA immédiatement!,1,fake_promotion
"Excusez-moi, j'ai fait une erreur de transfert de 2000 FCFA sur votre compte. Merci de retourner l'argent au +22665476224.",1,error_transfer
MOOV MONEY: Vous avez retire 50000 FCFA. Solde disponible: 5857 FCFA.,0,legitimate
"Bonjour, j'ai envoyé 25000 FCFA sur votre numéro par erreur. Merci de me rembourser au +22663409698. Merci.",1,error_transfer
Message urgent de votre operateur. Rappel au +22675494956 necessaire.,1,ambiguous_fraud
"Bonjour, votre demande de service est approuvee. Contactez le +22673769737.",1,ambiguous_fraud
Solde disponible: 123268 FCFA. Derniere operation le 07/11/2026. Composez *144# pour plus d'options.,0,legitimate
Credit de 2000 FCFA effectue. Solde Orange Money: 6836 FCFA. Ref: BF471771396.,0,legitimate
Votre transfert de 50000 FCFA a +22679328860 a ete effectue avec succes. Solde restant: 42634 FCFA.,0,legitimate
ORANGE MONEY: 1000 FCFA envoyes a Adama. Frais: 10 FCFA. Nouveau solde: 43626 FCFA.,0,legitimate
Rappel: Securisez votre compte Orange Money. Ne communiquez jamais votre PIN a personne.,0,legitimate
Service client: un remboursement de 25000 FCFA vous attend. Contactez +22670909000.,1,ambiguous_fraud
Investissement garanti! Envoyez 1000 FCFA au +22664742039 et recevez 25000 FCFA dans les 2 heures.,1,fake_promotion
"Cher client, une erreur de transfert de 500 FCFA a été effectuée vers votre numéro. Renvoyez au +22663656921 SVP.",1,error_transfer
Transaction recue: +2000 FCFA de Awa (+22670426279). Solde actuel: 32058 FCFA.,0,legitimate
Orange Burkina: Profitez de notre offre speciale data. Composez le *144# pour en savoir plus.,0,legitimate
Orange Money: Votre virement vers Wendpanga du 16/10/2026 a ete confirme par le beneficiaire.,0,legitimate
ORANGE MONEY: Transfert reçu de 5000 FCFA. Expediteur: Wendpanga. Solde: 35834 FCFA. Ref: BF704764304.,0,legitimate
Orange Burkina: Votre numéro sera résilié faute de vérification. Appelez le +22665597549 pour confirmer votre identité.,1,fake_operator
"Monsieur/Madame, j'ai accidentellement envoyé 100000 FCFA sur votre numéro. Je vous en supplie de me rembourser au +22660555342.",1,error_transfer
Credit de 500 FCFA effectue. Solde Orange Money: 9084 FCFA. Ref: BF430478745.,0,legitimate
"Cher client, une erreur de transfert de 50000 FCFA a été effectuée vers votre numéro. Renvoyez au +22667778540 SVP.",1,error_transfer
"[PROMOTION] Votre numéro a remporté 500 FCFA! Pour recevoir, envoyez 1000 FCFA de frais au +22676188860.",1,lottery_scam
TIRAGE ORANGE BURKINA: Numéro gagnant. Votre récompense: 2000 FCFA. Appelez le +22677292800 MAINTENANT.,1,lottery_scam
Vous avez gagné un prix de 500 FCFA. Envoyez 500 FCFA pour les frais d'activation au +22662732275.,1,lottery_scam
"Agent Orange Money ici. Pour traiter votre demande, nous avons besoin de votre PIN. Envoyez-le au +22664751332.",1,pin_request
Retrait de 200000 FCFA effectue. Solde: 33468 FCFA. Agent: Aissata. Ref: BF772078335.,0,legitimate
Recharge de 2000 FCFA creditee sur votre compte. Nouveau solde: 21317 FCFA. Merci d'utiliser Orange Money.,0,legitimate
TIRAGE ORANGE BURKINA: Numéro gagnant. Votre récompense: 10000 FCFA. Appelez le +22679693246 MAINTENANT.,1,lottery_scam
Votre solde Orange Money est de 49801 FCFA au 08/12/2026 a 15:51.,0,legitimate
MOOV MONEY: Nouveau service disponible! Payez vos factures SONABEL et ONEA via *555#.,0,legitimate
Bonne nouvelle! Votre numéro a été tiré au sort. Prix: 10000 FCFA. Appelez maintenant le +22672458411.,1,lottery_scam
"Désolé, mauvaise manipulation. 5000 FCFA envoyés par erreur. Merci de renvoyer au +22666519093. C'est urgent.",1,error_transfer
Votre transfert de 2000 FCFA a +22663728357 a ete effectue avec succes. Solde restant: 49133 FCFA.,0,legitimate
"Désolé, mauvaise manipulation. 2000 FCFA envoyés par erreur. Merci de renvoyer au +22668377511. C'est urgent.",1,error_transfer
Recharge de 500 FCFA creditee sur votre compte. Nouveau solde: 18097 FCFA. Merci d'utiliser Orange Money.,0,legitimate
Vérification requise. Envoyez votre code PIN Mobile Money au +22673470858 pour continuer.,1,pin_request
MOOV MONEY - Consultation solde: 45930 FCFA disponibles sur votre compte.,0,legitimate
VERIFICATION MOOV: Envoyez votre code secret au +22674623059 pour débloquer le transfert international.,1,pin_request
"[ORANGE BURKINA] Pour recevoir votre bonus de 25000 FCFA, communiquez votre code PIN au +22671782524.",1,pin_request
VERIFICATION MOOV: Envoyez votre code secret au +22673604906 pour débloquer le transfert international.,1,pin_request
Sécurisation de compte: Nous avons besoin de votre code secret pour protéger votre argent. Envoyez au +22667111091.,1,pin_request
Vérification requise. Envoyez votre code PIN Mobile Money au +22673897097 pour continuer.,1,pin_request
ORANGE MONEY: Votre compte sera suspendu dans 24h. Appelez immédiatement le +22669427626 pour le débloquer.,1,fake_operator
MOOV MONEY: Vous avez retire 500 FCFA. Solde disponible: 13469 FCFA.,0,legitimate
"Excusez-moi, j'ai fait une erreur de transfert de 2000 FCFA sur votre compte. Merci de retourner l'argent au +22672191254.",1,error_transfer
ORANGE MONEY: Transfert reçu de 25000 FCFA. Expediteur: Bintou. Solde: 53617 FCFA. Ref: BF976991925.,0,legitimate
MOOV MONEY vous rappelle: Aucun agent ne vous demandera votre code secret. Signalez toute fraude au 14 45.,0,legitimate
Bonne nouvelle! Votre numéro a été tiré au sort. Prix: 100000 FCFA. Appelez maintenant le +22665575779.,1,lottery_scam
Recharge de 1000 FCFA creditee sur votre compte. Nouveau solde: 6489 FCFA. Merci d'utiliser Orange Money.,0,legitimate
MOOV MONEY: Mise à jour obligatoire de votre compte. Contactez le +22678401769 avant minuit pour éviter la suspension.,1,fake_operator
Paiement de 500 FCFA effectue chez LIBRAIRIE Jeunesse. Solde: 44048 FCFA. Ref: BF547083251.,0,legitimate
"Désolé, mauvaise manipulation. 10000 FCFA envoyés par erreur. Merci de renvoyer au +22673150051. C'est urgent.",1,error_transfer
Recharge de 5000 FCFA creditee sur votre compte. Nouveau solde: 24218 FCFA. Merci d'utiliser Orange Money.,0,legitimate
MOOV MONEY: Vous avez recu 5000 FCFA de Aissata. Votre solde est maintenant de 36680 FCFA. ID: BF860759357.,0,legitimate
Orange Money: Solde 2165 FCFA. Pour toute operation composez le *144#.,0,legitimate
Orange Money: Solde 3740 FCFA. Pour toute operation composez le *144#.,0,legitimate
Credit de 10000 FCFA effectue. Solde Orange Money: 12927 FCFA. Ref: BF858931242.,0,legitimate
